date,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year
2021-08-16,3,8,2021,16,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-17,3,8,2021,17,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-18,3,8,2021,18,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-19,3,8,2021,19,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-20,3,8,2021,20,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-21,3,8,2021,21,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-22,3,8,2021,22,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-23,3,8,2021,23,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-24,3,8,2021,24,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-25,3,8,2021,25,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-26,3,8,2021,26,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-27,3,8,2021,27,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-28,3,8,2021,28,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-29,3,8,2021,29,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-30,3,8,2021,30,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-08-31,3,8,2021,31,1652006.3089999985,952.9174311926604,967.7,8798.0,41782.0,2559.0,943.0,3786.0,545432668.5600004,46612779.19,413793432.4099999,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,1170.215,15347.2,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2021-09-01,3,9,2021,1,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-02,3,9,2021,2,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-03,3,9,2021,3,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-04,3,9,2021,4,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-05,3,9,2021,5,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-06,3,9,2021,6,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-07,3,9,2021,7,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-08,3,9,2021,8,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-09,3,9,2021,9,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-10,3,9,2021,10,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-11,3,9,2021,11,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-12,3,9,2021,12,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-13,3,9,2021,13,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-14,3,9,2021,14,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-15,3,9,2021,15,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-16,3,9,2021,16,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-17,3,9,2021,17,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-18,3,9,2021,18,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-19,3,9,2021,19,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-20,3,9,2021,20,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-21,3,9,2021,21,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-22,3,9,2021,22,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-23,3,9,2021,23,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-24,3,9,2021,24,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-25,3,9,2021,25,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-26,3,9,2021,26,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
2021-09-27,3,9,2021,27,1387656.586,952.9174311926604,967.7,9830.0,42569.0,2975.0,1014.0,3930.0,475770630.17999935,36825353.410000026,362697610.47000027,76247666.29999995,436.9727096045461,140.84406260832012,46.42938461538459,51.37416361416287,48.58031788079451,21359560.4,6847476.5,184.4,122.26666666666668,1257.885,14543.0,73.93333333333334,172.13333333333333,166.1,110.73333333333332,19.37966667,859.0
